City Key;WWI City ID;City;State Province;Country;Continent;Sales Territory;Region;Subregion;Location;Latest Recorded Population;Valid From;Valid To;Lineage Key
760;31754;Slackwoods;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010CB90265AE67204440CE3E45C403AF52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
761;31755;Slade;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C00CBA54CC5E54240AB0F7FA80FED54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
762;31756;Slagle;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA7881DD7D0333F40C862F60D274857C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
763;31757;Slana;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C900B73277D5A4F4053CA106CC1FE61C0;147;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
764;31758;Slanesville;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CD2F01C80C3AF43402FEE505E75A153C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
765;31759;Slapout;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C611AF909564F4240BBF016577B0859C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
766;31760;Slate Lick;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C42DF27582D62444065613E0F24E953C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
767;31761;Slate Springs;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB2A80CC3CEDE40401D705050C05756C0;110;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
768;31762;Slatedale;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CAFCA2A114D5F44403F952E5805EA52C0;455;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
769;31763;Slater;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C4A46297C1184414076001F17B09F54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
770;23311;Mount Victory;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C3B1DC87A6A4444409CC992944FE154C0;627;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
771;24361;Nicollet;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C1515168156234640D1AC1166FF8B57C0;1093;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
772;25640;Orr;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C5BC9A64E9B0441408BAFF794CC6358C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
773;26758;Pettry;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C03C12D69D6B74240C30A5CC3B13D54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
774;15302;Hesperia;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C9131D2E693364140A9047A9741535DC0;90173;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
775;27665;Portis;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C9AE72DC324C84340ABF70AC160AC58C0;103;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
776;28481;Red Devil;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010CB18FA9166CE14E400000000000AA63C0;23;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
777;30733;Sawyerville;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C8B54185B088A434037DE1D19AB7356C0;279;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
778;31304;Shelbyville;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFA23B149231B434096DE48EA4E4E55C0;14045;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
779;31305;Shelbyville;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CE05FA9D326E74340FD6F80F4A80257C0;552;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
780;31306;Shelbyville;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C331587D805B443408CC5257D903256C0;4700;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
781;31307;Shelbyville;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C10351B75BEC24340FB1E9A1EB97155C0;19191;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
782;31308;Sheldahl;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C2ED27AAEA5EE44402659E25C9E6C57C0;319;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
783;31309;Sheldon;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CE89326EF2D974540FDCC6ACBCAF657C0;5188;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
784;31310;Sheldon;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CB7C4DB943CD44240234DBC03BC9257C0;543;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
785;31311;Sheldon;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C6DAEF5A0FB4A4740504A52E36F5F58C0;116;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
786;31312;Sheldon;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CB6453E54BFA7464018FE1D9B2EBD56C0;237;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
787;31313;Sheldon;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C41FD1D40756244408349963817E455C0;1070;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
788;31314;Sheldon;Vermont;United States;North America;New England;Americas;Northern America;0xE6100000010C243DB1F3DB7046408B3F40AD583C52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
789;31315;Sheldon;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFA563552004D40404FFBF72AC33254C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
790;31316;Sheldon;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CB8EDD68DD2D64540A56032FAF6E556C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
791;31317;Sheldon;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7674B7465F5E45408C8752D6CA9A53C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
792;31318;Sheldon;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C9C5E73582B234540421DFBFE72DE54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
793;31319;Sheldon;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CD9E1F95635DE3D40A36F777B35C857C0;1990;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
794;31320;Sheldon;Arizona;United States;North America;Southwest;Americas;Northern America;0xE6100000010CB64B1B0E4B6840403240FDC2064B5BC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
795;31321;Shell;Wyoming;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CE2BE1FC88B44464059E08673E8F15AC0;83;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
796;31322;Shell Beach;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF172C7516FDA3D40C061FDFA7C6B56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
797;31323;Shell Knob;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CF7D676C9EE50424082FBA655996857C0;1379;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
798;31324;Shell Lake;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CED725B6CA4DE464095DD27A23AFB56C0;1347;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
799;31325;Shell Rock;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CE21C1ABBE95A4540AEAA4D524F2557C0;1296;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
800;31326;Shelley;Idaho;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C966B1B90CEB0454079DA2B3DE4075CC0;4409;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
801;31327;Shellman;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CBC3B32569BC13F40460724615F2755C0;1083;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
802;31328;Shellman Bluff;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C86C0DBCD9D923F4071016894AE5454C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
803;31329;Shellsburg;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C3CB4D9A2160C454077B8C260A3F756C0;983;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
804;21434;McCartys;New Mexico;United States;North America;Southwest;Americas;Northern America;0xE6100000010C3608CE740A88414073709F0BD9EA5AC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
805;21435;McCaskill;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010CC757F1FC58F5404028486C770F6957C0;96;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
806;21436;McCaulley;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C1C19F55A1A644040B148B8350E0D59C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
807;21437;McCausland;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C9AD5969581DF44408F1B7E375D9C56C0;291;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
808;21438;McCaysville;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C594C11853B7E4140D2072692C31755C0;1056;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
809;21439;McClave;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C9FFAACD7991143400F61FC346EB659C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
810;21440;McCleary;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CF65FE7A6CD864740795677D1FCD05EC0;1653;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
811;21441;McClelland;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CD8BEDB172BAA4440BF96FCF4C4EB57C0;151;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
812;21442;McClellanville;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF1D995F14A8B40405D1036E183DD53C0;499;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
813;21443;McCloud;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C59D9E32ABBA04440107E3DBAEC885EC0;1101;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
814;21444;McClure;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CB9B53B5A8BAF4440EDE016E247FC54C0;725;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
815;21445;McClure;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C65E08096AEA842402D1C52569D5B56C0;402;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
816;21446;McClure;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C954CA9A67F5A4440A89086AE1F5453C0;941;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
817;21447;McClure;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB3EDB435228D424084F6459D149854C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
818;21448;McClusky;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C7171F9B42FBE4740472701205D1C59C0;380;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
819;21449;McColl;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C04C01D4D9A55414066C28AAEE6E253C0;2174;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
820;21450;McComb;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF42E83D6683E3F402304F577009D56C0;12790;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
821;21451;McComb;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C078E1546C48D4440BEE36FD6BBF254C0;1648;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
822;21452;McConnells;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C517AF024336F4140C2AAD5B2904E54C0;255;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
823;21453;McConnellsburg;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CFFCD8B135FF7434009D2D6D2ED7F53C0;1220;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
824;21454;McConnellstown;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CF7C209F1ED39444018BFDF1E3A8553C0;130;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
825;21455;McConnelsville;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CA93FB10408D343400A4F43AF9A7654C0;1784;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
826;21456;McConnico;Arizona;United States;North America;Southwest;Americas;Northern America;0xE6100000010CB11F18F66A92414031A715F0FC855CC0;70;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
827;21457;McCook;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C1478279F1EE6444092544BDF10F655C0;228;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
828;21458;McCook;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C4F80176CD9194440BF164F980B2859C0;7698;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
829;21459;McCool;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C6BFDE373DD9940408A54BDA1155656C0;135;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
830;21460;McCool Junction;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C14BB6C2A415F4440998EEF413E6658C0;409;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
831;21461;McCoole;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C289CDD5A26B94340D1E4075339BE53C0;511;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
832;21462;McCord;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C20CE6850D9914C409AAB8B806F2663C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
833;21463;McCord Bend;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C5F115729986442408A4457D8426057C0;297;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
834;21464;McCordsville;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CC9D3A8763CF4434052859A7C0E7B55C0;4797;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
835;21465;McCormick;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CC3E3912EECF44040B76E9406C89254C0;2783;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
836;21466;McCormick;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C4A7F8A3E7AC6424076D6B848EB2A56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
837;21467;McCoy;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C7AA3FBDE4BDC3C40D8576831429658C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
838;22415;Mindenmines;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C264CBD1358BC42408B02D8DBC1A557C0;365;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
839;22416;Mindoro;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C4BA6AF8CB2024640B74192FE83C656C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
840;22417;Mine Hill;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010CF9B42F455E704440EE354E5400A652C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
841;22418;Mine La Motte;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CB5D2B540CCCE42408E0244C18C9256C0;348;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
842;22419;Mineola;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CA94A5B5CE354404086BE052340DF57C0;4515;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
843;22420;Mineola;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CC54840964F924440D4B6611484EC57C0;166;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
844;22421;Mineola;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C1279DC01E85F444077A38FF9006952C0;18799;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
845;22422;Miner;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C22A81ABD1A724240B2704859756256C0;984;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
846;22423;Miner;Montana;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C43D0871D7C994640F32CF7B825BA5BC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
847;22424;Mineral;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CDB44775AC85B4740E4FE7E8C948B5EC0;202;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
848;22425;Mineral;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C889D29745E01434016BB229D267A53C0;467;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
849;22426;Mineral;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CF94784EBF6B0444078149D1B897556C0;237;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
850;22427;Mineral;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C53156415802C4440B4F0AB2814665EC0;123;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
851;22428;Mineral Bluff;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF867AB370F754140B0236992B31155C0;150;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
852;22429;Mineral City;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CD11CFE3FF34C4440C72297491E5754C0;727;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
853;22430;Mineral Hills;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C83C71231800E4740ABEF575C772956C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
854;22431;Mineral Hot Springs;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C8F8BD6883A164340B31EA0F6397B5AC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
855;22432;Mineral Point;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CC295A24BEEF8424013A749DF5AAE56C0;351;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
856;22433;Mineral Point;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C3DD4B661146E454088F13F9E828B56C0;2487;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
857;22434;Mineral Ridge;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CC8862469ED914440D2A8C0C9363154C0;3892;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
858;22435;Mineral Springs;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010C691A14CD03F0404067A906AB7B7A57C0;1208;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
859;22436;Mineral Springs;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CDB824A010E78414033816CA3CB2A54C0;2639;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
860;22437;Mineral Wells;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CCDCD37A27B6740409C30067B388758C0;16788;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
861;22438;Mineralwells;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C95939A875D9843404C101A660D6254C0;1950;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
862;22439;Minersville;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C42D2020F6758444023E06B63C71053C0;4397;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
863;22440;Minersville;Utah;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C77B17AD1681B4340CED435A41B3B5CC0;907;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
864;22441;Minerva;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CB6BDDD921CC23E40A6E6BC103C3F58C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
865;22442;Minerva;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C109D54EA485A434017DF066BD2FA54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
866;22443;Minerva;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C5B6A73524EE54540CBD8D0CDFE7E52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
867;22444;Minerva;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C115C9B7C695D44404BF1A77CBE4654C0;3720;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
868;22445;Minerva Park;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CDB58E432C909444048EEFA1667BC54C0;1272;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
869;22446;Minetto;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C59E02BBAF5B245402EF4D25E8E1E53C0;1069;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
870;22447;Mineville;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C5D8539E6E10B46408B55DEE9296152C0;1269;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
871;22448;Minford;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CBFF9C385F26D4340C5D7E8E62CB754C0;693;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
872;23245;Mount Oliver;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CB6696CAF05354440A87FFF9C38FF53C0;3403;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
873;23246;Mount Olivet;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5C04C6FA06444340D788601C5C0255C0;299;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
874;23247;Mount Orab;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C0E7E874787834340DDEC0F94DBFA54C0;3664;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
875;23248;Mount Penn;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C0C1E4BC4002A4440CF447D3702F952C0;3106;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
876;23249;Mount Pleasant;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CD471EB241113444060EF5932A2E253C0;4454;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
877;23250;Mount Pleasant;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CC7CDBA90587B4440E5EBD742B5E356C0;8668;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
878;23251;Mount Pleasant;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CB91B446B4559454018B14F00C5F655C0;26197;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
879;23252;Mount Pleasant;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CDAE6C6F484CC45406DEE9EF21E3155C0;26016;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
880;23253;Mount Pleasant;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010CAA95AE0562C441407BD168BC3ECD55C0;4561;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
881;23254;Mount Pleasant;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C8A73D4D171164440DA4B6430103354C0;478;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
882;23255;Mount Pleasant;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFD8348861CB34140A23C98B9E51B54C0;1652;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
883;23256;Mount Pleasant;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010C4065A1421AFB41406BE6DA615DF056C0;414;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
884;23257;Mount Pleasant;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C8EB2D9ECA365404015A1229834F753C0;67843;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
885;23258;Mount Pleasant;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CFD7ACF9211944040C32E8A1EF8BD57C0;15564;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
886;23259;Mount Pleasant;Utah;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CCAB8F30E01C643405D3C725A26DD5BC0;3260;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
887;23260;Mount Pleasant;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C487254C95B7A4140B627EDB2046156C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
888;23261;Mount Pleasant;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C0C512A86508C4440F95D2228C87252C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
889;23262;Mount Pleasant Mills;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C8DF6D3DA8F5C444052F2EA1C034153C0;464;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
890;23263;Mount Plymouth;Florida;United States;North America;Southeast;Americas;Northern America;0xE6100000010C2499D53BDCCE3C407FE662C21E6254C0;4011;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
891;23264;Mount Pocono;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C4441DFCC9E8F4440C28C841156D752C0;3170;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
